video_id,source_file,row_index,start_frame,end_frame,class_raw,duration_inclusive,bad_reasons,is_bad
V3,V3.xlsx,726,25396.0,25404.0,Jab,9.0,,False
V3,V3.xlsx,727,25407.0,25413.0,Cross,7.0,,False
V3,V3.xlsx,728,25416.0,25424.0,Jab,9.0,,False
V3,V3.xlsx,729,25427.0,25433.0,Cross,7.0,,False
V3,V3.xlsx,730,25436.0,25444.0,Jab,9.0,,False
V3,V3.xlsx,731,25448.0,25455.0,Cross,8.0,,False
V3,V3.xlsx,732,25458.0,25466.0,Jab,9.0,,False
V3,V3.xlsx,733,25469.0,25475.0,Cross,7.0,,False
V3,V3.xlsx,734,25478.0,25486.0,Jab,9.0,,False
V3,V3.xlsx,735,25484.0,25494.0,Cross,11.0,,False
V3,V3.xlsx,736,25497.0,25504.0,Jab,8.0,,False
V3,V3.xlsx,737,25509.0,25512.0,Rear Hook,4.0,,False
V3,V3.xlsx,738,25514.0,25518.0,Lead Hook,5.0,,False
V3,V3.xlsx,739,25523.0,25527.0,Rear Hook,5.0,,False
V3,V3.xlsx,740,25533.0,25541.0,Jab,9.0,,False
V3,V3.xlsx,741,25543.0,25550.0,Cross,8.0,,False
V3,V3.xlsx,742,25552.0,25560.0,Jab,9.0,,False
V3,V3.xlsx,743,25560.0,25568.0,Cross,9.0,,False
V3,V3.xlsx,744,25571.0,25578.0,Jab,8.0,,False
V3,V3.xlsx,745,25581.0,25588.0,Cross,8.0,,False
V3,V3.xlsx,746,25591.0,25600.0,Jab,10.0,,False
V3,V3.xlsx,747,25602.0,25608.0,Cross,7.0,,False
V3,V3.xlsx,748,25612.0,25619.0,Jab,8.0,,False
V3,V3.xlsx,749,25622.0,25627.0,Cross,6.0,,False
V3,V3.xlsx,750,25632.0,25638.0,Jab,7.0,,False
V3,V3.xlsx,751,25642.0,25646.0,Rear Hook,5.0,,False
V3,V3.xlsx,752,25649.0,25653.0,Lead Hook,5.0,,False
V3,V3.xlsx,753,25655.0,25660.0,Rear Hook,6.0,,False
V3,V3.xlsx,754,25667.0,25675.0,Jab,9.0,,False
V3,V3.xlsx,755,25677.0,25682.0,Cross,6.0,,False
V3,V3.xlsx,756,25687.0,25694.0,Jab,8.0,,False
V3,V3.xlsx,757,25697.0,25703.0,Cross,7.0,,False
V3,V3.xlsx,758,25707.0,25714.0,Jab,8.0,,False
V3,V3.xlsx,759,25717.0,25723.0,Cross,7.0,,False
V3,V3.xlsx,760,25727.0,25734.0,Jab,8.0,,False
V3,V3.xlsx,761,25736.0,25742.0,Cross,7.0,,False
V3,V3.xlsx,762,25746.0,25753.0,Jab,8.0,,False
V3,V3.xlsx,763,25756.0,25762.0,Cross,7.0,,False
V3,V3.xlsx,764,25766.0,25772.0,Jab,7.0,,False
V3,V3.xlsx,765,25774.0,25780.0,Cross,7.0,,False
V3,V3.xlsx,766,25783.0,25788.0,Jab,6.0,,False
V3,V3.xlsx,767,25789.0,25794.0,Cross,6.0,,False
V3,V3.xlsx,768,25795.0,25800.0,Jab,6.0,,False
V3,V3.xlsx,769,25801.0,25806.0,Cross,6.0,,False
V3,V3.xlsx,770,25807.0,25813.0,Jab,7.0,,False
V3,V3.xlsx,771,25814.0,25819.0,Cross,6.0,,False
V3,V3.xlsx,772,25821.0,25825.0,Jab,5.0,,False
V3,V3.xlsx,773,25827.0,25832.0,Cross,6.0,,False
V3,V3.xlsx,774,25833.0,25838.0,Jab,6.0,,False
V3,V3.xlsx,775,25841.0,25845.0,Cross,5.0,,False
V3,V3.xlsx,776,25847.0,25852.0,Jab,6.0,,False
V3,V3.xlsx,777,25854.0,25859.0,Cross,6.0,,False
V3,V3.xlsx,778,25861.0,25866.0,Jab,6.0,,False
V3,V3.xlsx,779,25868.0,25872.0,Cross,5.0,,False
V3,V3.xlsx,780,25874.0,25878.0,Jab,5.0,,False
V3,V3.xlsx,781,25880.0,25884.0,Cross,5.0,,False
V3,V3.xlsx,782,25886.0,25891.0,Jab,6.0,,False
V3,V3.xlsx,783,25893.0,25898.0,Cross,6.0,,False
V3,V3.xlsx,784,25899.0,25905.0,Jab,7.0,,False
V3,V3.xlsx,785,25906.0,25911.0,Cross,6.0,,False
V3,V3.xlsx,786,25912.0,25918.0,Jab,7.0,,False
V3,V3.xlsx,787,25919.0,25924.0,Cross,6.0,,False
V3,V3.xlsx,788,25926.0,25932.0,Jab,7.0,,False
V3,V3.xlsx,789,25933.0,25938.0,Cross,6.0,,False
V3,V3.xlsx,790,25940.0,25946.0,Jab,7.0,,False
V3,V3.xlsx,791,25948.0,25952.0,Cross,5.0,,False
V3,V3.xlsx,792,25954.0,25959.0,Jab,6.0,,False
V3,V3.xlsx,793,25961.0,25966.0,Cross,6.0,,False
V3,V3.xlsx,794,25967.0,25972.0,Jab,6.0,,False
V3,V3.xlsx,795,25974.0,25979.0,Cross,6.0,,False
V3,V3.xlsx,796,25980.0,25985.0,Jab,6.0,,False
V3,V3.xlsx,797,25987.0,25992.0,Cross,6.0,,False
V3,V3.xlsx,798,25994.0,26000.0,Jab,7.0,,False
V3,V3.xlsx,799,26001.0,26006.0,Cross,6.0,,False
V3,V3.xlsx,800,26008.0,26013.0,Jab,6.0,,False
V3,V3.xlsx,801,26015.0,26019.0,Cross,5.0,,False
V3,V3.xlsx,802,26021.0,26026.0,Jab,6.0,,False
V3,V3.xlsx,803,26028.0,26033.0,Cross,6.0,,False
V3,V3.xlsx,804,26035.0,26040.0,Jab,6.0,,False
V3,V3.xlsx,805,26042.0,26047.0,Cross,6.0,,False
V3,V3.xlsx,806,26048.0,26053.0,Jab,6.0,,False
V3,V3.xlsx,807,26055.0,26060.0,Cross,6.0,,False
V3,V3.xlsx,808,26061.0,26067.0,Jab,7.0,,False
V3,V3.xlsx,809,26068.0,26073.0,Cross,6.0,,False
V3,V3.xlsx,810,26074.0,26080.0,Jab,7.0,,False
V3,V3.xlsx,811,26081.0,26086.0,Cross,6.0,,False
V3,V3.xlsx,812,26087.0,26093.0,Lead Hook,7.0,,False
V3,V3.xlsx,813,26490.0,26495.0,Jab,6.0,,False
V3,V3.xlsx,814,26497.0,26503.0,Cross,7.0,,False
V4,V4.xlsx,0,6437.0,6449.0,Jab,13.0,,False
V4,V4.xlsx,1,6452.0,6460.0,Rear Hook,9.0,,False
V4,V4.xlsx,2,6463.0,6470.0,Lead hook,8.0,,False
V4,V4.xlsx,3,6532.0,6544.0,Jab,13.0,,False
V4,V4.xlsx,4,6546.0,6558.0,Rear Hook,13.0,,False
V4,V4.xlsx,5,6561.0,6568.0,Jab,8.0,,False
V4,V4.xlsx,6,6806.0,6814.0,Jab,9.0,,False
V4,V4.xlsx,7,6815.0,6820.0,Rear Hook,6.0,,False
V4,V4.xlsx,8,6821.0,6828.0,Lead hook,8.0,,False
V4,V4.xlsx,9,6881.0,6889.0,Jab,9.0,,False
V4,V4.xlsx,10,6890.0,6896.0,Rear Hook,7.0,,False
V4,V4.xlsx,11,6897.0,6905.0,Jab,9.0,,False
V4,V4.xlsx,12,7123.0,7130.0,Jab,8.0,,False
V4,V4.xlsx,13,7132.0,7139.0,Cross,8.0,,False
V4,V4.xlsx,14,7141.0,7148.0,Jab,8.0,,False
V4,V4.xlsx,15,7150.0,7156.0,Cross,7.0,,False
V4,V4.xlsx,16,7159.0,7166.0,Jab,8.0,,False
V4,V4.xlsx,17,7169.0,7175.0,Cross,7.0,,False
V4,V4.xlsx,18,7177.0,7184.0,Jab,8.0,,False
V4,V4.xlsx,19,7186.0,7193.0,Cross,8.0,,False
V4,V4.xlsx,20,7194.0,7202.0,Jab,9.0,,False
V4,V4.xlsx,21,7204.0,7209.0,Cross,6.0,,False
V4,V4.xlsx,22,7211.0,7219.0,Jab,9.0,,False
V4,V4.xlsx,23,7221.0,7226.0,Cross,6.0,,False
V4,V4.xlsx,24,7229.0,7235.0,Jab,7.0,,False
V4,V4.xlsx,25,7238.0,7244.0,Cross,7.0,,False
V4,V4.xlsx,26,7246.0,7253.0,Jab,8.0,,False
V4,V4.xlsx,27,7255.0,7261.0,Cross,7.0,,False
V4,V4.xlsx,28,7264.0,7271.0,Jab,8.0,,False
V4,V4.xlsx,29,7658.0,7663.0,Cross,6.0,,False
V4,V4.xlsx,30,7666.0,7673.0,Jab,8.0,,False
V4,V4.xlsx,31,7675.0,7680.0,Cross,6.0,,False
V4,V4.xlsx,32,7683.0,7689.0,Jab,7.0,,False
V4,V4.xlsx,33,7691.0,7696.0,Cross,6.0,,False
V4,V4.xlsx,34,7699.0,7706.0,Jab,8.0,,False
V4,V4.xlsx,35,7708.0,7713.0,Cross,6.0,,False
V4,V4.xlsx,36,7715.0,7722.0,Jab,8.0,,False
V4,V4.xlsx,37,7724.0,7730.0,Cross,7.0,,False
V4,V4.xlsx,38,7732.0,7739.0,Jab,8.0,,False
V4,V4.xlsx,39,7741.0,7746.0,Cross,6.0,,False
V4,V4.xlsx,40,7748.0,7754.0,Jab,7.0,,False
V4,V4.xlsx,41,7756.0,7762.0,Cross,7.0,,False
V4,V4.xlsx,42,7764.0,7770.0,Jab,7.0,,False
V4,V4.xlsx,43,7773.0,7778.0,Cross,6.0,,False
V4,V4.xlsx,44,7780.0,7787.0,Jab,8.0,,False
V4,V4.xlsx,45,7789.0,7794.0,Cross,6.0,,False
V4,V4.xlsx,46,7796.0,7804.0,Jab,9.0,,False
V4,V4.xlsx,47,7805.0,7811.0,Cross,7.0,,False
V4,V4.xlsx,48,7813.0,7820.0,Jab,8.0,,False
V4,V4.xlsx,49,7822.0,7827.0,Cross,6.0,,False
V4,V4.xlsx,50,7829.0,7836.0,Jab,8.0,,False
V4,V4.xlsx,51,7837.0,7842.0,Cross,6.0,,False
V4,V4.xlsx,52,7882.0,7892.0,Jab,11.0,,False
V4,V4.xlsx,53,7895.0,7903.0,Rear Hook,9.0,,False
V4,V4.xlsx,54,7907.0,7914.0,Lead hook,8.0,,False
V4,V4.xlsx,55,7995.0,8004.0,Jab,10.0,,False
V4,V4.xlsx,56,8006.0,8013.0,Rear Hook,8.0,,False
V4,V4.xlsx,57,8016.0,8022.0,Lead hook,7.0,,False
V4,V4.xlsx,58,8069.0,8079.0,Jab,11.0,,False
V4,V4.xlsx,59,8080.0,8087.0,Rear Hook,8.0,,False
V4,V4.xlsx,60,8088.0,8095.0,Lead hook,8.0,,False
V4,V4.xlsx,61,8207.0,8215.0,Rear Uppercut,9.0,,False
V4,V4.xlsx,62,8308.0,8315.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,63,8362.0,8386.0,Rear Uppercut,25.0,,False
V4,V4.xlsx,64,8387.0,8398.0,Lead Uppercut,12.0,,False
V4,V4.xlsx,65,8458.0,8467.0,Jab,10.0,,False
V4,V4.xlsx,66,8468.0,8469.0,Rear Uppercut,2.0,,False
V4,V4.xlsx,67,8475.0,8481.0,Lead Uppercut,7.0,,False
V4,V4.xlsx,68,8552.0,8559.0,Jab,8.0,,False
V4,V4.xlsx,69,8560.0,8566.0,Cross,7.0,,False
V4,V4.xlsx,70,8569.0,8576.0,Jab,8.0,,False
V4,V4.xlsx,71,8577.0,8583.0,Cross,7.0,,False
V4,V4.xlsx,72,8585.0,8593.0,Jab,9.0,,False
V4,V4.xlsx,73,8595.0,8600.0,Cross,6.0,,False
V4,V4.xlsx,74,8602.0,8610.0,Jab,9.0,,False
V4,V4.xlsx,75,8612.0,8617.0,Cross,6.0,,False
V4,V4.xlsx,76,8620.0,8629.0,Jab,10.0,,False
V4,V4.xlsx,77,8674.0,8684.0,Lead hook,11.0,,False
V4,V4.xlsx,78,8736.0,8746.0,Lead hook,11.0,,False
V4,V4.xlsx,79,8762.0,8769.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,80,8776.0,8782.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,81,8791.0,8798.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,82,8860.0,8868.0,Lead Uppercut,9.0,,False
V4,V4.xlsx,83,8969.0,8977.0,Lead Uppercut,9.0,,False
V4,V4.xlsx,84,9053.0,9060.0,Jab,8.0,,False
V4,V4.xlsx,85,9063.0,9069.0,Cross,7.0,,False
V4,V4.xlsx,86,9071.0,9078.0,Jab,8.0,,False
V4,V4.xlsx,87,9079.0,9085.0,Cross,7.0,,False
V4,V4.xlsx,88,9088.0,9095.0,Jab,8.0,,False
V4,V4.xlsx,89,9097.0,9103.0,Cross,7.0,,False
V4,V4.xlsx,90,9106.0,9113.0,Jab,8.0,,False
V4,V4.xlsx,91,9115.0,9121.0,Cross,7.0,,False
V4,V4.xlsx,92,9123.0,9130.0,Jab,8.0,,False
V4,V4.xlsx,93,9132.0,9137.0,Cross,6.0,,False
V4,V4.xlsx,94,9140.0,9146.0,Jab,7.0,,False
V4,V4.xlsx,95,9149.0,9154.0,Cross,6.0,,False
V4,V4.xlsx,96,9157.0,9162.0,Jab,6.0,,False
V4,V4.xlsx,97,9165.0,9171.0,Cross,7.0,,False
V4,V4.xlsx,98,9172.0,9180.0,Jab,9.0,,False
V4,V4.xlsx,99,9182.0,9187.0,Cross,6.0,,False
V4,V4.xlsx,100,9190.0,9197.0,Jab,8.0,,False
V4,V4.xlsx,101,9199.0,9204.0,Cross,6.0,,False
V4,V4.xlsx,102,9207.0,9213.0,Jab,7.0,,False
V4,V4.xlsx,103,9216.0,9221.0,Cross,6.0,,False
V4,V4.xlsx,104,9223.0,9230.0,Jab,8.0,,False
V4,V4.xlsx,105,9232.0,9237.0,Cross,6.0,,False
V4,V4.xlsx,106,9239.0,9247.0,Jab,9.0,,False
V4,V4.xlsx,107,9249.0,9253.0,Cross,5.0,,False
V4,V4.xlsx,108,9256.0,9263.0,Jab,8.0,,False
V4,V4.xlsx,109,9264.0,9269.0,Cross,6.0,,False
V4,V4.xlsx,110,9309.0,9316.0,Jab,8.0,,False
V4,V4.xlsx,111,9317.0,9322.0,Rear Hook,6.0,,False
V4,V4.xlsx,112,9413.0,9419.0,Lead hook,7.0,,False
V4,V4.xlsx,113,9421.0,9425.0,Rear Hook,5.0,,False
V4,V4.xlsx,114,9426.0,9431.0,Lead hook,6.0,,False
V4,V4.xlsx,115,9504.0,9512.0,Jab,9.0,,False
V4,V4.xlsx,116,9512.0,9518.0,Rear Hook,7.0,,False
V4,V4.xlsx,117,9519.0,9524.0,Lead hook,6.0,,False
V4,V4.xlsx,118,9546.0,9554.0,Jab,9.0,,False
V4,V4.xlsx,119,9574.0,9582.0,Cross,9.0,,False
V4,V4.xlsx,120,9637.0,9645.0,Jab,9.0,,False
V4,V4.xlsx,121,9646.0,9651.0,Rear Hook,6.0,,False
V4,V4.xlsx,122,9653.0,9658.0,Lead Uppercut,6.0,,False
V4,V4.xlsx,123,9731.0,9738.0,Jab,8.0,,False
V4,V4.xlsx,124,9739.0,9744.0,Rear Hook,6.0,,False
V4,V4.xlsx,125,9745.0,9751.0,Lead Uppercut,7.0,,False
V4,V4.xlsx,126,9828.0,9836.0,Jab,9.0,,False
V4,V4.xlsx,127,9837.0,9841.0,Rear Hook,5.0,,False
V4,V4.xlsx,128,9843.0,9847.0,Lead Uppercut,5.0,,False
V4,V4.xlsx,129,9927.0,9935.0,Jab,9.0,,False
V4,V4.xlsx,130,9936.0,9941.0,Rear Hook,6.0,,False
V4,V4.xlsx,131,9943.0,9948.0,Lead hook,6.0,,False
V4,V4.xlsx,132,10043.0,10051.0,Jab,9.0,,False
V4,V4.xlsx,133,10052.0,10056.0,Rear Hook,5.0,,False
V4,V4.xlsx,134,10058.0,10062.0,Lead hook,5.0,,False
V4,V4.xlsx,135,10203.0,10210.0,Jab,8.0,,False
V4,V4.xlsx,136,10211.0,10216.0,Rear Hook,6.0,,False
V4,V4.xlsx,137,10217.0,10221.0,Lead hook,5.0,,False
V4,V4.xlsx,138,10314.0,10323.0,Jab,10.0,,False
V4,V4.xlsx,139,10324.0,10328.0,Rear Hook,5.0,,False
V4,V4.xlsx,140,10330.0,10334.0,Lead Uppercut,5.0,,False
V4,V4.xlsx,141,10362.0,10370.0,Jab,9.0,,False
V4,V4.xlsx,142,10404.0,10410.0,Jab,7.0,,False
V4,V4.xlsx,143,10411.0,10416.0,Rear Hook,6.0,,False
V4,V4.xlsx,144,10417.0,10421.0,Lead hook,5.0,,False
V4,V4.xlsx,145,10514.0,10522.0,Jab,9.0,,False
V4,V4.xlsx,146,10523.0,10528.0,Rear Hook,6.0,,False
V4,V4.xlsx,147,10530.0,10534.0,Lead hook,5.0,,False
V4,V4.xlsx,148,10596.0,10603.0,Jab,8.0,,False
V4,V4.xlsx,149,10605.0,10609.0,Rear Hook,5.0,,False
V4,V4.xlsx,150,10611.0,10615.0,Lead hook,5.0,,False
V4,V4.xlsx,151,10677.0,10685.0,Jab,9.0,,False
V4,V4.xlsx,152,10687.0,10690.0,Rear Hook,4.0,,False
V4,V4.xlsx,153,10692.0,10697.0,Lead hook,6.0,,False
V4,V4.xlsx,154,12179.0,12189.0,Jab,11.0,,False
V4,V4.xlsx,155,12192.0,12199.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,156,12203.0,12210.0,Lead Uppercut,8.0,,False
V4,V4.xlsx,157,12212.0,12220.0,Rear Uppercut,9.0,,False
V4,V4.xlsx,158,12223.0,12233.0,Lead hook,11.0,,False
V4,V4.xlsx,159,12293.0,12303.0,Jab,11.0,,False
V4,V4.xlsx,160,12305.0,12311.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,161,12316.0,12325.0,Lead Uppercut,10.0,,False
V4,V4.xlsx,162,12325.0,12332.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,163,12337.0,12346.0,Lead hook,10.0,,False
V4,V4.xlsx,164,12378.0,12388.0,Jab,11.0,,False
V4,V4.xlsx,165,12402.0,12413.0,Jab,12.0,,False
V4,V4.xlsx,166,12415.0,12421.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,167,12426.0,12434.0,Lead Uppercut,9.0,,False
V4,V4.xlsx,168,12435.0,12441.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,169,12447.0,12454.0,Lead hook,8.0,,False
V4,V4.xlsx,170,12485.0,12497.0,Jab,13.0,,False
V4,V4.xlsx,171,12520.0,12529.0,Jab,10.0,,False
V4,V4.xlsx,172,12532.0,12539.0,Rear Uppercut,8.0,,False
V4,V4.xlsx,173,12545.0,12553.0,Lead Uppercut,9.0,,False
V4,V4.xlsx,174,12558.0,12566.0,Rear Uppercut,9.0,,False
V4,V4.xlsx,175,12573.0,12582.0,Lead hook,10.0,,False
V4,V4.xlsx,176,12674.0,12682.0,Jab,9.0,,False
V4,V4.xlsx,177,12685.0,12691.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,178,12697.0,12705.0,Lead hook,9.0,,False
V4,V4.xlsx,179,12710.0,12715.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,180,12721.0,12730.0,Lead hook,10.0,,False
V4,V4.xlsx,181,12869.0,12883.0,Lead hook,15.0,,False
V4,V4.xlsx,182,12884.0,12892.0,Rear Hook,9.0,,False
V4,V4.xlsx,183,12899.0,12912.0,Lead hook,14.0,,False
V4,V4.xlsx,184,12914.0,12923.0,Rear Hook,10.0,,False
V4,V4.xlsx,185,12945.0,12954.0,Lead hook,10.0,,False
V4,V4.xlsx,186,12970.0,12979.0,Rear Hook,10.0,,False
V4,V4.xlsx,187,12996.0,13004.0,Lead hook,9.0,,False
V4,V4.xlsx,188,13017.0,13026.0,Rear Hook,10.0,,False
V4,V4.xlsx,189,13033.0,13042.0,Lead hook,10.0,,False
V4,V4.xlsx,190,13046.0,13054.0,Rear Hook,9.0,,False
V4,V4.xlsx,191,13061.0,13071.0,Lead hook,11.0,,False
V4,V4.xlsx,192,13074.0,13082.0,Rear Hook,9.0,,False
V4,V4.xlsx,193,13089.0,13100.0,Lead hook,12.0,,False
V4,V4.xlsx,194,13102.0,13111.0,Rear Hook,10.0,,False
V4,V4.xlsx,195,13117.0,13125.0,Lead hook,9.0,,False
V4,V4.xlsx,196,13129.0,13137.0,Rear Hook,9.0,,False
V4,V4.xlsx,197,13143.0,13153.0,Lead hook,11.0,,False
V4,V4.xlsx,198,13156.0,13164.0,Rear Hook,9.0,,False
V4,V4.xlsx,199,13169.0,13178.0,Lead hook,10.0,,False
V4,V4.xlsx,200,13182.0,13192.0,Rear Hook,11.0,,False
V4,V4.xlsx,201,13196.0,13206.0,Lead hook,11.0,,False
V4,V4.xlsx,202,13210.0,13219.0,Rear Hook,10.0,,False
V4,V4.xlsx,203,13224.0,13232.0,Lead hook,9.0,,False
V4,V4.xlsx,204,13514.0,13523.0,Lead hook,10.0,,False
V4,V4.xlsx,205,13526.0,13534.0,Rear Hook,9.0,,False
V4,V4.xlsx,206,13541.0,13550.0,Lead hook,10.0,,False
V4,V4.xlsx,207,13554.0,13562.0,Rear Hook,9.0,,False
V4,V4.xlsx,208,13568.0,13576.0,Lead hook,9.0,,False
V4,V4.xlsx,209,13618.0,13627.0,Jab,10.0,,False
V4,V4.xlsx,210,13629.0,13634.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,211,13641.0,13645.0,Lead Uppercut,5.0,,False
V4,V4.xlsx,212,13646.0,13652.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,213,13658.0,13666.0,Lead hook,9.0,,False
V4,V4.xlsx,214,13735.0,13742.0,Jab,8.0,,False
V4,V4.xlsx,215,13745.0,13750.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,216,13753.0,13759.0,Lead Uppercut,7.0,,False
V4,V4.xlsx,217,13761.0,13767.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,218,13770.0,13780.0,Lead hook,11.0,,False
V4,V4.xlsx,219,13812.0,13824.0,Jab,13.0,,False
V4,V4.xlsx,220,13845.0,13855.0,Jab,11.0,,False
V4,V4.xlsx,221,13858.0,13867.0,Rear Uppercut,10.0,,False
V4,V4.xlsx,222,13874.0,13885.0,Lead Uppercut,12.0,,False
V4,V4.xlsx,223,13890.0,13900.0,Rear Uppercut,11.0,,False
V4,V4.xlsx,224,13907.0,13916.0,Lead hook,10.0,,False
V4,V4.xlsx,225,13945.0,13952.0,Jab,8.0,,False
V4,V4.xlsx,226,13995.0,14002.0,Jab,8.0,,False
V4,V4.xlsx,227,14004.0,14008.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,228,14011.0,14015.0,Lead Uppercut,5.0,,False
V4,V4.xlsx,229,14017.0,14022.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,230,14024.0,14031.0,Lead hook,8.0,,False
V4,V4.xlsx,231,14086.0,14093.0,Jab,8.0,,False
V4,V4.xlsx,232,14094.0,14100.0,Rear Uppercut,7.0,,False
V4,V4.xlsx,233,14101.0,14107.0,Lead Uppercut,7.0,,False
V4,V4.xlsx,234,14108.0,14113.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,235,14117.0,14124.0,Lead hook,8.0,,False
V4,V4.xlsx,236,14188.0,14195.0,Jab,8.0,,False
V4,V4.xlsx,237,14197.0,14202.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,238,14204.0,14210.0,Lead Uppercut,7.0,,False
V4,V4.xlsx,239,14211.0,14216.0,Rear Uppercut,6.0,,False
V4,V4.xlsx,240,14220.0,14228.0,Lead hook,9.0,,False
V4,V4.xlsx,241,14331.0,14340.0,Lead hook,10.0,,False
V4,V4.xlsx,242,14343.0,14352.0,Rear Hook,10.0,,False
V4,V4.xlsx,243,14359.0,14367.0,Lead hook,9.0,,False
V4,V4.xlsx,244,14370.0,14379.0,Rear Hook,10.0,,False
V4,V4.xlsx,245,14383.0,14392.0,Lead hook,10.0,,False
V4,V4.xlsx,246,14396.0,14404.0,Rear Hook,9.0,,False
V4,V4.xlsx,247,14410.0,14419.0,Lead hook,10.0,,False
V4,V4.xlsx,248,14421.0,14429.0,Rear Hook,9.0,,False
V4,V4.xlsx,249,14434.0,14444.0,Lead hook,11.0,,False
V4,V4.xlsx,250,14447.0,14455.0,Rear Hook,9.0,,False
V4,V4.xlsx,251,14460.0,14470.0,Lead hook,11.0,,False
V4,V4.xlsx,252,14472.0,14480.0,Rear Hook,9.0,,False
V4,V4.xlsx,253,14486.0,14495.0,Lead hook,10.0,,False
V4,V4.xlsx,254,14498.0,14506.0,Rear Hook,9.0,,False
V4,V4.xlsx,255,14511.0,14519.0,Lead hook,9.0,,False
V4,V4.xlsx,256,14677.0,14683.0,Jab,7.0,,False
V4,V4.xlsx,257,14684.0,14688.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,258,14689.0,14692.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,259,14693.0,14697.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,260,14700.0,14706.0,Lead hook,7.0,,False
V4,V4.xlsx,261,14763.0,14769.0,Jab,7.0,,False
V4,V4.xlsx,262,14770.0,14773.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,263,14775.0,14778.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,264,14779.0,14782.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,265,14784.0,14790.0,Lead hook,7.0,,False
V4,V4.xlsx,266,14876.0,14882.0,Rear Hook,7.0,,False
V4,V4.xlsx,267,14889.0,14900.0,Lead hook,12.0,,False
V4,V4.xlsx,268,14903.0,14910.0,Rear Hook,8.0,,False
V4,V4.xlsx,269,14916.0,14926.0,Lead hook,11.0,,False
V4,V4.xlsx,270,14930.0,14937.0,Rear Hook,8.0,,False
V4,V4.xlsx,271,15048.0,15056.0,Jab,9.0,,False
V4,V4.xlsx,272,15099.0,15105.0,Jab,7.0,,False
V4,V4.xlsx,273,15106.0,15109.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,274,15110.0,15113.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,275,15114.0,15118.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,276,15120.0,15127.0,Lead hook,8.0,,False
V4,V4.xlsx,277,15187.0,15193.0,Jab,7.0,,False
V4,V4.xlsx,278,15194.0,15198.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,279,15199.0,15203.0,Lead Uppercut,5.0,,False
V4,V4.xlsx,280,15204.0,15207.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,281,15210.0,15216.0,Lead hook,7.0,,False
V4,V4.xlsx,282,15338.0,15344.0,Jab,7.0,,False
V4,V4.xlsx,283,15345.0,15349.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,284,15350.0,15353.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,285,15354.0,15358.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,286,15361.0,15366.0,Lead hook,6.0,,False
V4,V4.xlsx,287,15486.0,15492.0,Jab,7.0,,False
V4,V4.xlsx,288,15493.0,15497.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,289,15498.0,15501.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,290,15502.0,15505.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,291,15510.0,15515.0,Lead hook,6.0,,False
V4,V4.xlsx,292,15609.0,15614.0,Jab,6.0,,False
V4,V4.xlsx,293,15616.0,15620.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,294,15621.0,15624.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,295,15625.0,15628.0,Rear Uppercut,4.0,,False
V4,V4.xlsx,296,15630.0,15637.0,Lead hook,8.0,,False
V4,V4.xlsx,297,15650.0,15657.0,Jab,8.0,,False
V4,V4.xlsx,298,15710.0,15716.0,Jab,7.0,,False
V4,V4.xlsx,299,15717.0,15721.0,Rear Uppercut,5.0,,False
V4,V4.xlsx,300,15722.0,15725.0,Lead Uppercut,4.0,,False
V4,V4.xlsx,301,15726.0,15729.0,Rear Uppercut,4.0,,False
